PRODUCT_ID,BROWSE_NODE_ID
1,653
2,4829
3,4721
4,109
5,4643
6,1689
7,2767
8,7944
9,9103
10,4192
11,1032
12,5204
13,4050
14,9861
15,2605
16,1106
17,2051
18,6559
19,2304
20,3397
21,1672
22,2087
23,1672
24,4228
25,9052
26,8592
27,4888
28,677
29,1949
30,7896
31,858
32,4853
33,6277
34,4829
35,1370
36,1370
37,9139
38,1370
39,6409
40,2076
41,9108
42,5767
43,677
44,2440
45,9402
46,1735
47,531
48,6277
49,677
50,1601
51,3060
52,3663
53,677
54,1969
55,9792
56,202
57,2790
58,8132
59,3468
60,858
61,6428
62,2135
63,2087
64,7876
65,9139
66,9139
67,2925
68,5159
69,3924
70,2440
71,3061
72,8429
73,1036
74,1848
75,9188
76,5875
77,9780
78,1294
79,6707
80,7496
81,5823
82,693
83,540
84,287
85,477
86,1106
87,9126
88,1507
89,2440
90,6795
91,7535
92,677
93,7681
94,8240
95,1025
96,5578
97,7133
98,677
99,3160
100,2448
101,2867
102,677
103,677
104,677
105,4152
106,1589
107,5878
108,4203
109,7716
110,287
111,690
112,1589
113,4050
114,677
115,4050
116,8417
117,3069
118,3763
119,1654
120,2440
121,4893
122,677
123,8377
124,2245
125,4050
126,9139
127,1539
128,1464
129,7535
130,9139
131,9139
132,9139
133,5782
134,7273
135,3893
136,4513
137,948
138,197
139,356
140,2446
141,4467
142,8409
143,4050
144,692
145,7008
146,4228
147,6707
148,5029
149,1430
150,5556
151,1461
152,6087
153,4927
154,1939
155,8989
156,5786
157,6048
158,5488
159,6061
160,7803
161,3325
162,7317
163,6066
164,3508
165,3899
166,3304
167,5474
168,1461
169,9319
170,7217
171,1615
172,1789
173,6277
174,5474
175,2281
176,1545
177,323
178,4560
179,554
180,7453
181,3097
182,2434
183,1000
184,1699
185,7535
186,248
187,678
188,3382
189,1398
190,1247
191,3292
192,1510
193,6501
194,4143
195,1862
196,5786
197,1219
198,364
199,4565
200,5940
201,4527
202,3417
203,752
204,5717
205,6741
206,2490
207,2082
208,1036
209,7329
210,5637
211,5365
212,6559
213,803
214,9733
215,6345
216,5474
217,682
218,2941
219,7008
220,214
221,1605
222,740
223,3868
224,6256
225,988
226,3276
227,5669
228,8290
229,4714
230,4715
231,7193
232,890
233,2087
234,4248
235,3675
236,5105
237,7691
238,188
239,8080
240,3113
241,1032
242,2764
243,1000
244,5286
245,3515
246,1975
247,6707
248,3753
249,2601
250,967
251,6446
252,6446
253,9337
254,9733
255,4829
256,4205
257,4562
258,4829
259,3325
260,4358
261,7803
262,9139
263,272
264,2867
265,677
266,7187
267,677
268,677
269,1370
270,1312
271,7754
272,6276
273,677
274,677
275,201
276,3706
277,4139
278,941
279,88
280,5348
281,352
282,6171
283,983
284,2415
285,7535
286,3827
287,7743
288,4228
289,3060
290,4748
291,6569
292,1075
293,2795
294,677
295,352
296,4396
297,677
298,9139
299,9139
300,9402
301,6113
302,1428
303,6256
304,7227
305,6317
306,7039
307,2440
308,3160
309,9139
310,9544
311,2440
312,9330
313,9139
314,1060
315,4360
316,1428
317,3273
318,2440
319,677
320,92
321,3287
322,860
323,8689
324,228
325,352
326,3396
327,3309
328,3027
329,7343
330,6
331,1869
332,2440
333,8619
334,497
335,1282
336,8663
337,3088
338,5923
339,8987
340,4050
341,2440
342,2440
343,3918
344,362
345,1119
346,9139
347,2585
348,4050
349,1636
350,2647
351,1294
352,3460
353,9330
354,677
355,9139
356,8618
357,4050
358,9330
359,677
360,677
361,4050
362,8410
363,677
364,677
365,7344
366,677
367,677
368,2966
369,396
370,6
371,677
372,5089
373,677
374,858
375,9139
376,9139
377,3172
378,9139
379,4572
380,9139
381,4404
382,645
383,796
384,1054
385,4176
386,378
387,301
388,4492
389,3820
390,184
391,5431
392,4209
393,1636
394,9246
395,2444
396,677
397,4415
398,1428
399,5515
400,3902
401,5823
402,275
403,1631
404,6013
405,3864
406,8602
407,4280
408,690
409,1296
410,9033
411,7223
412,7223
413,4124
414,6277
415,9887
416,9887
417,1103
418,1036
419,248
420,845
421,531
422,5752
423,544
424,544
425,1000
426,3097
427,803
428,1398
429,1519
430,7731
431,8602
432,2087
433,4913
434,8333
435,2087
436,627
437,2538
438,9083
439,784
440,2446
441,3330
442,4889
443,909
444,1197
445,3490
446,2547
447,5289
448,1036
449,1661
450,8602
451,4192
452,4777
453,4687
454,8242
455,9103
456,4205
457,825
458,7580
459,5875
460,2437
461,2131
462,1565
463,8848
464,7973
465,8326
466,607
467,1385
468,5048
469,5699
470,9036
471,2795
472,7535
473,9247
474,6533
475,2337
476,5650
477,2049
478,4123
479,3148
480,2299
481,1267
482,6633
483,6446
484,6417
485,2005
486,7025
487,6309
488,3350
489,544
490,6971
491,3003
492,6492
493,3003
494,2601
495,3887
496,8800
497,6413
498,7108
499,325
500,5917
501,4787
502,677
503,2542
504,5907
505,9139
506,1541
507,677
508,8281
509,2767
510,4232
511,3107
512,5070
513,2440
514,1685
515,3918
516,4994
517,4139
518,3090
519,1604
520,4209
521,4596
522,813
523,788
524,4524
525,4721
526,3897
527,1121
528,301
529,2586
530,7820
531,4067
532,4050
533,9402
534,7656
535,9139
536,677
537,677
538,677
539,6243
540,396
541,7342
542,1106
543,677
544,7799
545,16
546,5429
547,9047
548,6277
549,7828
550,287
551,2440
552,4
553,1305
554,601
555,6220
556,9650
557,6533
558,9139
559,3398
560,9139
561,6707
562,9139
563,1060
564,9139
565,2148
566,2017
567,3189
568,4514
569,2053
570,6673
571,8766
572,2136
573,645
574,551
575,7204
576,2440
577,663
578,2344
579,9139
580,5411
581,2439
582,7108
583,2446
584,435
585,677
586,677
587,272
588,788
589,4050
590,4050
591,1529
592,677
593,677
594,7039
595,1654
596,941
597,677
598,4050
599,4050
600,4050
601,5352
602,4050
603,4050
604,3924
605,858
606,2100
607,1636
608,1060
609,9139
610,7027
611,544
612,7646
613,10
614,677
615,9139
616,554
617,9108
618,677
619,677
620,7007
621,7535
622,7535
623,9139
624,4505
625,2368
626,2332
627,7535
628,3663
629,225
630,3088
631,5029
632,5750
633,4509
634,7130
635,4357
636,788
637,4228
638,4936
639,4961
640,5337
641,3644
642,1144
643,2601
644,7803
645,6657
646,7680
647,5224
648,9176
649,3285
650,1996
651,1808
652,352
653,4984
654,1186
655,9887
656,941
657,6505
658,1186
659,2669
660,4124
661,3546
662,4257
663,1036
664,183
665,9887
666,2573
667,419
668,4198
669,4721
670,3521
671,6499
672,4649
673,1747
674,1323
675,134
676,9142
677,272
678,9139
679,311
680,6722
681,1904
682,839
683,3057
684,513
685,4152
686,7384
687,1247
688,9
689,2530
690,543
691,554
692,4994
693,773
694,1977
695,3977
696,8663
697,8084
698,813
699,544
700,5333
701,6278
702,1517
703,813
704,745
705,1685
706,302
707,1036
708,1841
709,5584
710,3926
711,8416
712,5545
713,4341
714,3969
715,1361
716,6795
717,7344
718,6795
719,5050
720,5749
721,201
722,2087
723,3386
724,8218
725,4205
726,1106
727,7021
728,6971
