PRODUCT_ID,BROWSE_NODE_ID
1,-34596584.0
2,-34621704.0
3,-581440384.0
4,128924464.0
5,719066176.0
6,-15359596544.0
7,-13749824512.0
8,-34562728.0
9,-79730016.0
10,-34427720.0
11,-34571656.0
12,-32793192.0
13,-73317648.0
14,-16137040.0
15,-34640808.0
16,-34542440.0
17,316757600.0
18,180484256.0
19,-34571848.0
20,-34573512.0
21,-322703552.0
22,24827584512.0
23,-322794336.0
24,-34647080.0
25,8334151168.0
26,-34586920.0
27,694173248.0
28,-145683792.0
29,-350752448.0
30,557274560.0
31,85232910336.0
32,-146362320.0
33,-138199367680.0
34,-34525192.0
35,80400112.0
36,-10040254464.0
37,-1673278080.0
38,-1056578112.0
39,-34539016.0
40,-34588712.0
41,-34575080.0
42,-34498664.0
43,466385664.0
44,-34579528.0
45,-79372144.0
46,-34514344.0
47,-34641800.0
48,-1491724672.0
49,-152247568.0
50,-34653544.0
51,-34675880.0
52,14852634624.0
53,-152264080.0
54,-34577960.0
55,40872520.0
56,905001728.0
57,-34583880.0
58,-34500360.0
59,-10766854144.0
60,-34591208.0
61,-34291080.0
62,-5416088064.0
63,-34573512.0
64,-72279440.0
65,-155472336.0
66,-499114208.0
67,-34582728.0
68,-34591080.0
69,-117722768.0
70,-34505544.0
71,-5213295.5
72,-575795072.0
73,-88163728.0
74,14533725184.0
75,24751454208.0
76,36303840.0
77,28094089216.0
78,904993280.0
79,44608729088.0
80,301998560.0
81,-2919634944.0
82,-34621032.0
83,-34565224.0
84,-34579464.0
85,-2364167168.0
86,-34545800.0
87,3543917056.0
88,-606717504.0
89,-34757160.0
90,-34473768.0
91,-34629096.0
92,29902222.0
93,-34616552.0
94,-34989416.0
95,-34575912.0
96,-34551432.0
97,-34591112.0
98,-6153267712.0
99,4657380864.0
100,281303360.0
101,-34750504.0
102,-34653320.0
103,-34583240.0
104,-126180784.0
105,-34653352.0
106,-36827492352.0
107,-34687688.0
108,13786472448.0
109,-156733456.0
110,-34594984.0
111,-34561864.0
112,-34567432.0
113,3283349760.0
114,-64957196.0
115,-34560808.0
116,-21714160.0
117,-34603112.0
118,-7022103040.0
119,-34559464.0
120,-34546728.0
121,-34561864.0
122,-34617896.0
123,-14880925696.0
124,-53939216384.0
125,-34512360.0
126,-3180132352.0
127,-7765497344.0
128,-34487176.0
129,-42806288.0
130,14122225664.0
131,15263336448.0
132,142278736.0
133,-34546728.0
134,231612432.0
135,-270160576.0
136,-34558632.0
137,-206962160.0
138,-156142608.0
139,-34589768.0
140,-9372796928.0
141,-1027675392.0
142,-34485416.0
143,-34463176.0
144,-75472752.0
145,76602576.0
146,-34574312.0
147,-34599688.0
148,84477712.0
149,717178688.0
150,-168078508032.0
151,-34577224.0
152,72501088.0
153,-34449544.0
154,-34594088.0
155,3916895232.0
156,-34617224.0
157,-3817559552.0
158,-76597568.0
159,13348939776.0
160,7045077504.0
161,1085756288.0
162,-34465480.0
163,4242615296.0
164,-34553640.0
165,96403701760.0
166,-34665352.0
167,-34577448.0
168,-34572136.0
169,39942115328.0
170,-75167360.0
171,-427133760.0
172,-1884918912.0
173,7879985664.0
174,5636019712.0
175,-835458048.0
176,-79770224.0
177,-131258224.0
178,-35901960.0
179,-322764160.0
180,-34577928.0
181,-34570824.0
182,10710947840.0
183,995525568.0
184,-36244104.0
185,-34582248.0
186,-21922379776.0
187,-34576520.0
188,-8359024640.0
189,-34585288.0
190,2034548608.0
191,-34837928.0
192,-42775007232.0
193,-13659194368.0
194,-8455753216.0
195,-34570088.0
196,-34616296.0
197,1442877312.0
198,-31698728.0
199,-322826336.0
200,18480316416.0
201,-2913703936.0
202,218498448.0
203,-112583936.0
204,-1804046720.0
205,24843358208.0
206,-34550568.0
207,-3189194752.0
208,-775954560.0
209,-5233789952.0
210,-34345192.0
211,951005440.0
212,-863528000.0
213,-860380992.0
214,-26243577856.0
215,-34564872.0
216,14149788672.0
217,-34570024.0
218,223273910272.0
219,-39231266816.0
220,561995136.0
221,665637952.0
222,-34576040.0
223,16085123072.0
224,-152282064.0
225,-34456744.0
226,199253008.0
227,-230059040.0
228,263148720.0
229,-34433800.0
230,5334184448.0
231,-77460128.0
232,-34491976.0
233,-34628872.0
234,372820992.0
235,-34617544.0
236,4263748096.0
237,-34582536.0
238,-4584587264.0
239,-3430583808.0
240,-5893789184.0
241,-35037768.0
242,-19614192.0
243,-322896352.0
244,-34522056.0
