PRODUCT_ID,BROWSE_NODE_ID
1,1295
2,368
3,968
4,837
5,379
6,1576
7,3442
8,1186
9,2460
10,1045
11,1983
12,968
13,1045
14,1249
15,968
16,1358
17,890
18,1983
19,2614
20,3712
21,361
22,1358
23,361
24,2614
25,2460
26,1724
27,1983
28,739
29,1486
30,422
31,1045
32,1045
33,782
34,5469
35,2460
36,2336
37,1045
38,1646
39,408
40,439
41,312
42,890
43,1045
44,1171
45,675
46,1687
47,1687
48,7453
49,498
50,312
51,1295
52,5041
53,498
54,2636
55,1045
56,408
57,74
58,1045
59,1983
60,1045
61,872
62,1472
63,1045
64,304
65,993
66,993
67,875
68,9106
69,1045
70,1045
71,872
72,74
73,1186
74,1045
75,1295
76,797
77,739
78,2541
79,1186
80,5397
81,3538
82,1010
83,2336
84,1045
85,312
86,6585
87,761
88,1851
89,1769
90,3759
91,1045
92,4885
93,872
94,1045
95,197
96,1045
97,1037
98,1045
99,1983
100,3382
101,439
102,1045
103,1045
104,1045
105,675
106,1045
107,5469
108,1045
109,872
110,1045
111,5
112,2460
113,1409
114,1351
115,1045
116,1295
117,2020
118,1835
119,197
120,811
121,1186
122,2131
123,5254
124,1983
125,1045
126,1045
127,312
128,2273
129,924
130,872
131,4342
132,1687
133,3743
134,1983
135,5397
136,1491
137,1851
138,5425
139,1769
140,1348
141,2614
142,2614
143,1045
144,1983
145,646
146,1045
147,1045
148,968
149,1295
150,1248
151,1687
152,968
153,5364
154,761
155,5
156,283
157,2614
158,590
159,1045
160,11
161,1687
162,197
163,1045
164,11355
165,1045
166,11796
167,1045
168,1983
169,1687
170,1249
171,226
172,1983
173,3341
174,529
175,830
176,1590
177,1983
178,1045
179,1010
180,872
181,1045
182,1983
183,4496
184,4867
185,880
186,311
187,1590
188,1003
189,1983
190,180
191,1295
192,872
193,312
194,1186
195,1186
196,1983
197,1045
198,197
199,968
200,1045
201,3050
202,4342
203,1983
204,311
205,1010
206,1186
207,3651
208,4342
209,1590
210,4342
211,739
212,1295
213,4342
214,1398
215,1983
216,312
217,5112
218,2614
219,1045
220,1045
221,2379
222,1567
223,2040
224,1983
225,675
226,1473
227,1687
228,1983
229,38
230,1590
231,872
232,1045
233,1295
234,245
235,312
236,2311
237,2524
238,1983
239,379
240,312
241,1045
242,3611
243,1186
244,1249
245,1497
246,1045
247,1045
248,1472
249,5
250,739
251,3633
252,3633
253,4947
254,312
255,9106
256,1045
257,968
258,2614
259,312
260,1045
261,1045
262,312
263,1724
264,197
265,498
266,12500
267,498
268,498
269,2614
270,2336
271,11355
272,312
273,498
274,1045
275,361
276,569
277,1045
278,408
279,1295
280,1988
281,1213
282,6
283,8708
284,1045
285,890
286,2614
287,2614
288,2614
289,1295
290,1164
291,830
292,9106
293,197
294,1045
295,1983
296,1045
297,1251
298,993
299,993
300,4792
301,9237
302,625
303,1491
304,408
305,1295
306,132
307,1045
308,1186
309,993
310,1045
311,4947
312,9860
313,312
314,1045
315,1835
316,1358
317,2040
318,1045
319,312
320,1045
321,2614
322,1295
323,1045
324,408
325,1983
326,2137
327,1983
328,5489
329,312
330,1003
331,1186
332,1045
333,908
334,1186
335,908
336,872
337,1313
338,4342
339,1045
340,1045
341,1045
342,1045
343,1567
344,2614
345,2614
346,1045
347,1186
348,1084
349,761
350,38
351,8556
352,1045
353,636
354,1983
355,5
356,289
357,1084
358,9677
359,4885
360,4885
361,1497
362,197
363,1045
364,696
365,4342
366,1045
367,1084
368,1037
369,739
370,6481
371,1045
372,3538
373,1045
374,968
375,1045
376,1646
377,1045
378,1358
379,747
380,1687
381,969
382,312
383,1983
384,872
385,1295
386,590
387,794
388,1687
389,1295
390,396
391,1045
392,1045
393,1497
394,2614
395,872
396,1409
397,1045
398,2614
399,830
400,922
401,1836
402,1084
403,498
404,2614
