PRODUCT_ID,BROWSE_NODE_ID
1,9580
2,4429
3,2087
4,5561
5,6463
6,163
7,2768
8,8558
9,5606
10,1718
11,1340
12,4376
13,4277
14,6867
15,5651
16,6223
17,1190
18,2781
19,6341
20,8720
21,4657
22,3129
23,7119
24,8065
25,7335
26,5474
27,7267
28,5951
29,114
30,6920
31,7653
32,9549
33,8768
34,2754
35,6252
36,9033
37,6442
38,1721
39,4148
40,7849
41,1366
42,1235
43,9808
44,9421
45,9117
46,9757
47,2446
48,6492
49,1806
50,3892
51,4154
52,1545
53,4917
54,2040
55,4751
56,3136
57,3671
58,9583
59,7185
60,5292
61,6272
62,4690
63,6511
64,508
65,7388
66,7590
67,1707
68,9063
69,7518
70,7427
71,5251
72,5302
73,4506
74,2128
75,3337
76,5990
77,5537
78,732
79,9058
80,479
81,6876
82,2015
83,1244
84,8682
85,9535
86,5767
87,2428
88,3373
89,6070
90,9525
91,3069
92,7340
93,8
94,8918
95,738
96,7150
97,9083
98,5817
99,8843
100,5883
101,4919
102,2106
103,3784
104,8159
105,6268
106,6882
107,7597
108,4879
109,7094
110,7333
111,9465
112,2154
113,8950
114,2958
115,9659
116,2408
117,5728
118,2652
119,8410
120,3712
121,9902
122,1757
123,1292
124,6977
125,641
126,9455
127,5224
128,5579
129,8523
130,7577
131,2850
132,9651
133,9552
134,8845
135,535
136,1787
137,3125
138,6612
139,7540
140,7683
141,7519
142,9821
143,85
144,982
145,6051
146,8318
147,9341
148,8455
149,8145
150,7619
151,9834
152,2789
153,4000
154,5888
155,848
156,2274
157,6996
158,7365
159,4786
160,3385
161,4484
162,5714
163,4705
164,9517
165,4512
166,5328
167,6079
168,8845
169,8859
170,5675
171,5588
172,9711
173,2110
174,1301
175,681
176,5022
177,3947
178,9842
179,9754
180,5807
181,2882
182,5602
183,2014
184,7453
185,4978
186,9154
187,9516
188,4768
189,8897
190,7244
191,5986
192,4156
193,1538
194,4015
195,1967
196,9468
197,1017
198,2636
199,1216
200,986
201,405
202,5085
203,6978
204,6076
205,6411
206,3567
207,5078
208,2296
209,1717
210,9591
211,1116
212,7197
213,4798
214,1876
215,4113
216,9502
217,5974
218,854
219,5717
220,6108
221,3561
222,7993
223,11
224,4026
225,4177
226,3516
227,6664
228,3836
229,4002
230,8693
231,6780
232,358
233,4916
234,5015
235,8262
236,5243
237,1116
238,4001
239,1285
240,9577
241,9372
242,7438
243,5797
244,9088
245,9835
246,860
247,3770
248,5286
249,6517
250,3088
251,3993
252,7852
253,5823
254,5470
255,908
256,7536
257,1304
258,7394
259,5288
260,3141
261,8040
262,6515
263,4998
264,2023
265,281
266,2501
267,1097
268,9184
269,7041
270,5872
271,9398
272,168
273,9402
274,7493
275,7290
276,1458
277,4291
278,7253
279,1758
280,7828
281,8017
282,4742
283,4695
284,7583
285,2833
286,421
287,126
288,1191
289,501
290,1716
291,4628
292,9793
293,8376
294,5826
295,9345
296,6272
297,6467
298,8832
299,541
300,5141
301,870
302,8073
303,6012
304,1204
305,5497
306,7680
307,5312
308,5458
309,8475
310,286
311,6143
312,7640
313,3172
314,4820
315,3102
316,5766
317,9608
318,4767
319,1749
320,7684
321,334
322,5164
323,5494
324,764
325,8952
326,2073
327,7195
328,7965
329,9054
330,7460
331,3816
332,6033
333,7159
334,7049
335,3668
336,8232
337,5241
338,4095
339,3145
340,2711
341,1563
342,5626
343,3293
344,374
345,3706
346,3633
347,2571
348,3766
349,278
350,1067
351,5315
352,3847
353,3973
354,5440
355,5559
356,6467
357,4245
358,8956
359,3361
360,913
361,4198
362,6325
363,6262
364,4109
365,2804
366,861
367,6088
368,5879
369,8685
370,4136
371,4491
372,2140
373,4032
374,6810
375,473
376,1502
377,1843
378,423
379,5735
380,6127
381,2705
382,1408
383,4993
384,9287
385,2331
386,5217
387,4213
388,1136
389,3883
390,4363
391,5285
392,188
393,4274
394,2181
395,8223
396,3504
397,4815
398,7298
399,9351
400,3075
401,6267
402,1686
403,2355
404,5419
405,5371
406,331
407,571
408,4549
409,268
410,9299
411,6991
412,973
413,976
414,961
415,5449
416,1953
417,2147
418,6651
419,7175
420,134
421,2097
422,1414
423,4884
424,6572
425,1114
426,3797
427,7498
428,690
429,5012
430,6193
431,8884
432,8649
433,6906
434,3420
435,6017
436,8523
437,5382
438,5637
439,6230
440,6389
441,8335
442,1211
443,3162
444,4914
445,7593
446,2175
447,7043
448,215
449,8632
450,2397
451,4023
452,6898
453,3008
454,8969
455,4532
456,3542
457,2647
458,3499
459,6156
460,2882
461,9504
462,4797
463,2998
464,2724
465,1596
466,4574
467,80
468,1726
469,5246
470,8262
471,4471
472,4432
473,9129
474,7084
475,9698
476,4695
477,2540
478,4384
479,1012
480,1316
481,6904
482,6822
483,8986
484,1551
485,4753
486,4609
487,6810
488,176
489,2068
490,684
491,510
492,4654
493,7900
494,788
495,1164
496,7621
497,5899
498,8571
499,5179
500,5949
501,8638
502,6580
503,8517
504,448
505,9521
506,1656
507,4115
508,1854
509,8377
510,3391
511,8238
512,9586
513,3873
514,1192
515,4662
516,414
517,4595
518,8005
519,9864
520,8475
521,2526
522,7644
523,5067
524,6706
525,7306
526,8672
527,768
528,4215
529,6016
530,6956
531,1054
532,6794
533,8103
534,4445
535,2321
536,361
537,2903
538,3722
539,5303
540,9643
541,8110
542,9135
543,5674
544,1115
545,7660
546,4456
547,8202
548,7481
549,5177
550,6414
551,4681
552,343
553,5657
554,4849
555,6903
556,1675
557,5112
558,426
559,8275
560,8826
561,2413
562,2918
563,1458
564,6794
565,9569
566,1086
567,1581
568,9301
569,3946
570,5310
571,3484
572,792
573,8376
574,3438
575,4853
576,2209
577,6116
578,3921
579,7933
580,6821
581,3401
582,489
583,6702
584,35
585,6376
586,7892
587,9683
588,1534
589,7614
590,472
591,5340
592,1931
593,8594
594,381
595,957
596,1068
597,4351
598,7051
599,7240
600,905
601,9643
602,9010
603,6308
604,2192
605,6598
606,5342
607,9753
608,5097
609,5483
610,9262
611,3073
612,5312
613,8168
614,25
615,2767
616,7967
617,3299
618,8592
619,2198
620,5721
621,9321
622,5633
623,3713
624,8950
625,2891
626,934
627,1598
628,3801
629,4390
630,3260
631,2879
632,9219
633,7553
634,1206
635,1167
636,3695
637,1543
638,5938
639,1031
640,9087
641,5707
642,6789
643,5465
644,3647
645,5104
646,2667
647,1580
648,774
649,1739
650,7767
651,1906
652,1195
653,9593
654,7258
655,4324
656,8157
657,3611
658,5837
659,4710
660,6860
661,5568
662,9358
663,4326
664,1873
665,2634
666,6797
667,3878
668,5070
669,346
670,3682
671,8004
672,3937
673,4152
674,917
675,8603
676,8768
677,1683
678,6371
679,7033
680,9196
681,4851
682,6022
683,7339
684,7605
685,4743
686,9669
687,8507
688,68
689,1293
690,6914
