PRODUCT_ID,BROWSE_NODE_ID
1,38659.0
2,16719.0
3,23046.0
4,5295.0
5,5744.0
6,21766.0
7,21600.0
8,26456.0
9,16946.0
10,19956.0
11,4242.0
12,25428.0
13,3730.0
14,22703.0
15,28377.0
16,7416.0
17,14857.0
18,16912.0
19,11896.0
20,8827.0
21,10707.0
22,5832.0
23,9716.0
24,37.0
25,5129.0
26,15531.0
27,17105.0
28,825.0
29,8148.0
30,10812.0
31,1248.0
32,15674.0
33,5733.0
34,22042.0
35,14512.0
36,11010.0
37,1278.0
38,10897.0
39,11148.0
40,33113.0
41,25311.0
42,3443.0
43,1238.0
44,935.0
45,844.0
46,23417.0
47,6297.0
48,1493.0
49,1454.0
50,1622.0
51,7373.0
52,11195.0
53,1431.0
54,8667.0
55,39968.0
56,15883.0
57,6909.0
58,36062.0
59,10331.0
60,2688.0
61,42152.0
62,5809.0
63,2689.0
64,6214.0
65,1212.0
66,1233.0
67,14664.0
68,10087.0
69,4806.0
70,642.0
71,10318.0
72,9403.0
73,8638.0
74,58552.0
75,13112.0
76,5154.0
77,2765.0
78,11301.0
79,14893.0
80,19322.0
81,7079.0
82,3083.0
83,4879.0
84,5833.0
85,2680.0
86,2881.0
87,4209.0
88,5571.0
89,2000.0
90,11065.0
91,8907.0
92,1278.0
93,8499.0
94,12199.0
95,1862.0
96,5678.0
97,5978.0
98,1278.0
99,9199.0
100,8823.0
101,43416.0
102,1083.0
103,1572.0
104,1278.0
105,7972.0
106,1278.0
107,16879.0
108,5138.0
109,5384.0
110,3375.0
111,2452.0
112,1319.0
113,1269.0
114,1391.0
115,13017.0
116,6634.0
117,9465.0
118,87570.0
119,5598.0
120,1599.0
121,54944.0
122,1386.0
123,7149.0
124,5866.0
125,6837.0
126,1292.0
127,4183.0
128,21421.0
129,2876.0
130,1121.0
131,1278.0
132,1278.0
133,8073.0
134,7634.0
135,37783.0
136,27717.0
137,2544.0
138,2811.0
139,4351.0
140,13050.0
141,41430.0
142,23984.0
143,2605.0
144,7765.0
145,10688.0
146,5299.0
147,3792.0
148,21516.0
149,12343.0
150,77748.0
151,8534.0
152,30478.0
153,10952.0
154,18474.0
155,3509.0
156,8052.0
157,9558.0
158,7030.0
159,13288.0
160,12513.0
161,7142.0
162,7864.0
163,12389.0
164,16944.0
165,31476.0
166,5201.0
167,11760.0
168,9868.0
169,9442.0
170,68465.0
171,4976.0
172,10371.0
173,-1201.0
174,11306.0
175,2312.0
176,7183.0
177,8930.0
178,16993.0
179,6119.0
180,7290.0
181,4546.0
182,6538.0
183,31623.0
184,6267.0
185,15127.0
186,5545.0
187,5273.0
188,14675.0
189,12255.0
190,3614.0
191,11233.0
192,3513.0
193,3645.0
194,28079.0
195,4367.0
196,6993.0
197,20742.0
198,15392.0
199,3116.0
200,115186.0
201,15061.0
202,12297.0
203,4428.0
204,11100.0
205,26498.0
206,62205.0
207,1716.0
208,3397.0
209,25266.0
210,8170.0
211,5478.0
212,7576.0
213,1399.0
214,11220.0
215,21353.0
216,22837.0
217,2564.0
218,13109.0
219,13115.0
220,37712.0
221,9441.0
222,6537.0
223,7221.0
224,12557.0
225,12158.0
226,13539.0
227,22052.0
228,28111.0
229,5863.0
230,14124.0
231,21243.0
232,9424.0
233,2600.0
234,9915.0
235,5551.0
236,53867.0
237,18200.0
238,18896.0
239,29963.0
240,26773.0
241,25427.0
242,27531.0
243,18592.0
244,27272.0
245,19245.0
246,12839.0
247,3281.0
248,32179.0
249,1487.0
250,5927.0
251,38263.0
252,38232.0
253,10460.0
254,4949.0
255,22008.0
256,1800.0
257,9332.0
258,20323.0
259,10402.0
260,4558.0
261,20116.0
262,4889.0
263,4002.0
264,3204.0
265,1429.0
266,10304.0
267,1410.0
268,1402.0
269,22938.0
270,5381.0
271,13466.0
272,14214.0
273,1394.0
274,3970.0
275,24969.0
276,9617.0
277,4987.0
278,3441.0
279,2574.0
280,10623.0
281,2153.0
282,4598.0
283,4780.0
284,26007.0
285,14162.0
286,7242.0
287,6644.0
288,1549.0
289,7475.0
290,9961.0
291,9352.0
292,3342.0
293,1278.0
294,1519.0
295,2826.0
296,3854.0
297,1266.0
298,1224.0
299,1236.0
300,1290.0
301,7070.0
302,2850.0
303,5981.0
304,16873.0
