PRODUCT_ID,BROWSE_NODE_ID
1,4930
2,8339
3,686
4,1589
5,2580
6,8450
7,4354
8,6111
9,5480
10,7572
11,8233
12,8473
13,8414
14,6986
15,9128
16,4966
17,8397
18,7541
19,6658
20,4649
21,3024
22,643
23,3024
24,4396
25,6446
26,8131
27,302
28,677
29,5847
30,3417
31,1589
32,6687
33,6160
34,4872
35,1370
36,1370
37,9139
38,1370
39,2756
40,2076
41,8429
42,9461
43,677
44,6277
45,6394
46,257
47,1830
48,6277
49,677
50,2413
51,4955
52,3663
53,677
54,5812
55,8713
56,202
57,4126
58,4479
59,3468
60,858
61,7561
62,2135
63,2087
64,7876
65,9139
66,9139
67,688
68,1684
69,1672
70,6277
71,8032
72,7810
73,1036
74,2839
75,197
76,5048
77,9780
78,1294
79,3184
80,2080
81,6277
82,1611
83,1695
84,5584
85,5373
86,2049
87,7209
88,2509
89,6277
90,3325
91,7535
92,9139
93,6891
94,4441
95,1869
96,788
97,7133
98,9139
99,7031
100,9707
101,2867
102,3669
103,7276
104,9139
105,4152
106,825
107,5878
108,4203
109,4122
110,287
111,750
112,1589
113,4050
114,9139
115,4050
116,6275
117,6435
118,4027
119,8530
120,6277
121,1322
122,1636
123,6749
124,7535
125,4050
126,6003
127,9159
128,7377
129,6160
130,6707
131,6707
132,6707
133,872
134,7273
135,5763
136,1642
137,948
138,2586
139,5411
140,2237
141,4467
142,5871
143,4050
144,788
145,7008
146,2015
147,6707
148,9730
149,3178
150,4711
151,8989
152,4456
153,4871
154,9264
155,2234
156,749
157,9700
158,6079
159,3052
160,282
161,8357
162,6614
163,3490
164,8365
165,3899
166,4604
167,4205
168,8524
169,9319
170,4867
171,6704
172,1789
173,1933
174,5474
175,2281
176,9641
177,5499
178,4535
179,554
180,9733
181,8436
182,2434
183,9780
184,3291
185,3899
186,6678
187,8794
188,3382
189,4659
190,2778
191,352
192,1769
193,6501
194,4143
195,2368
196,8762
197,1219
198,5890
199,4565
200,5330
201,6793
202,4152
203,2034
204,1145
205,6741
206,4936
207,889
208,1036
209,5397
210,1247
211,5365
212,3468
213,1721
214,9733
215,5626
216,2093
217,2803
218,2941
219,4152
220,3541
221,9319
222,306
223,434
224,5039
225,1145
226,3276
227,2597
228,5741
229,4714
230,2549
231,7193
232,6187
233,1685
234,9573
235,8801
236,3325
237,6128
238,1940
239,8375
240,3113
241,1032
242,2764
243,4798
244,9389
245,3515
246,9553
247,7108
248,1008
249,3713
250,8394
251,7024
252,7024
253,8145
254,6882
255,4829
256,6243
257,1745
