PRODUCT_ID,BROWSE_NODE_ID
1,12308
2,60231
3,951
4,1459
5,5061
6,4803
7,1344
8,219383
9,73607
10,1762
11,197
12,147789
13,1295
14,1842
15,14478
16,508
17,1684
18,213538
19,2822
20,968
21,12308
22,8036
23,12308
24,1045
25,3856
26,29223
27,1769
28,1045
29,3856
30,23925
31,1459
32,1344
33,708367
34,1344
35,3175
36,22237
37,1045
38,3175
39,1842
40,7646
41,29223
42,627
43,1045
44,4244
45,1045
46,4708
47,17735
48,11586
49,213538
50,4306
51,2637
52,29622
53,213538
54,6696
55,1843
56,257
57,8078
58,21834
59,213538
60,1045
61,59093
62,213538
63,7731
64,1295
65,1045
66,1045
67,739
68,2673
69,1491
70,11586
71,696
72,612
73,8036
74,101714
75,21369
76,8036
77,11586
78,2822
79,1035
80,285843
81,4244
82,54965
83,3446
84,396
85,710
86,1358
87,36157
88,324
89,4244
90,2198
91,293064
92,1045
93,1466
94,1459
95,1045
96,1295
97,8770
98,1045
99,2614
100,21219
101,264177
102,1045
103,1045
104,1045
105,10695
106,1459
107,12308
108,213538
109,9147
110,2140
111,3446
112,1295
113,1045
114,1045
115,1045
116,1295
117,3867
118,2229
119,4936
120,11586
121,130335
122,1045
123,4984
124,708367
125,1295
126,1045
127,8036
128,3407
129,11642
130,1045
131,1045
132,1045
133,4244
134,249658
135,130335
136,9116
137,98690
138,251
139,511
140,10631
141,2229
142,320442
143,1045
144,1295
145,213538
146,1045
147,1045
148,33663
149,818
150,320442
151,3583
152,12308
153,36
154,8036
155,16565
156,627
157,36157
158,2632
159,213538
160,56624
161,11586
162,9116
163,8036
164,293064
165,320442
166,1433
167,1045
168,1045
169,27143
170,52276
171,18130
172,5338
173,13520
174,320442
175,9643
176,8036
177,93445
178,49670
179,834
180,293064
181,465
182,1035
183,8091
184,5061
185,293064
186,328
187,3611
188,7784
189,3315
190,439
191,9147
192,8036
193,320442
194,213538
195,8036
196,1358
197,213538
198,968
199,1590
200,320442
201,8036
202,24099
203,36157
204,1459
205,4593
206,12266
207,7696
208,507
209,1799
210,10631
211,8036
212,213538
213,1459
214,320442
215,7091
216,213538
217,1358
218,8036
219,10695
220,213538
221,4320
222,1117
223,233842
224,3503
225,1827
226,3503
227,8036
228,7091
229,58093
230,25667
231,13958
232,1590
233,7731
234,1551
235,160305
236,9147
237,1281
238,213538
239,9422
240,18552
241,2321
242,1362
243,1856
244,16121
245,15772
246,213538
247,1045
248,32664
249,1045
250,4
251,42075
252,42075
253,7784
254,16753
255,3914
256,1045
257,5041
258,3914
259,4244
260,374
261,56624
262,36157
263,213538
264,4688
265,213538
266,5397
267,213538
268,213538
269,3175
