PRODUCT_ID,BROWSE_NODE_ID
1,653
2,4294
3,7627
4,6885
5,9201
6,1689
7,3752
8,7031
9,5630
10,2806
11,1032
12,8758
13,4050
14,2767
15,2605
16,5767
17,5064
18,1225
19,2304
20,3397
21,1672
22,9159
23,1672
24,4228
25,9052
26,4
27,4888
28,677
29,2559
30,4764
31,858
32,4853
33,6277
34,7256
35,1370
36,1370
37,6707
38,1370
39,4318
40,133
41,6882
42,5767
43,677
44,1589
45,9402
46,3620
47,531
48,5823
49,677
50,1601
51,3060
52,3663
53,677
54,1969
55,8713
56,202
57,2790
58,8132
59,3468
60,4228
61,6428
62,2135
63,2087
64,2063
65,6243
66,6243
67,1122
68,5159
69,873
70,1589
71,3061
72,8429
73,6220
74,6559
75,8766
76,5875
77,5823
78,1294
79,6707
80,7496
81,5823
82,1191
83,540
84,287
85,477
86,1106
87,9126
88,4919
89,7905
90,967
91,7535
92,677
93,5078
94,4424
95,1025
96,5578
97,7133
98,677
99,4027
100,2448
101,6882
102,677
103,677
104,677
105,4152
106,825
107,2403
108,4203
109,7064
110,287
111,750
112,1589
113,677
114,677
115,4050
116,8417
117,3069
118,3763
119,4
120,1589
121,4893
122,677
123,8377
124,1743
125,1060
126,6707
127,3941
128,1464
129,7535
130,6707
131,6707
132,6707
133,5782
134,7273
135,6918
136,4513
137,8989
138,197
139,356
140,2446
141,4467
142,3817
143,4050
144,1467
145,7008
146,4228
147,677
148,5029
149,544
150,6301
151,1461
152,6087
153,4927
154,3224
155,8989
156,5963
157,6988
158,5488
159,3209
160,7803
161,3325
162,7317
163,9305
164,3508
165,3899
166,1466
167,5474
168,1262
169,9319
170,4841
171,1144
172,1789
173,9844
174,5474
175,2281
176,1545
177,4858
178,4560
179,554
180,3591
181,3097
182,6848
183,1000
184,1699
185,7535
186,248
187,678
188,3382
189,3735
190,541
191,3292
192,2087
193,9544
194,4143
195,3997
196,2529
197,2320
198,364
199,4565
200,893
201,4696
202,3417
203,752
204,3585
205,6741
206,7404
207,6045
208,1036
209,7329
210,5612
211,4042
212,6707
213,677
214,9733
215,463
216,6707
217,507
218,2941
219,7344
220,214
221,1605
222,740
223,3868
224,2337
225,988
226,1443
227,6069
228,4839
229,8905
230,4715
231,4429
232,890
233,2087
234,3304
235,3675
236,3325
237,6339
238,1161
239,7444
240,3113
241,1032
242,2764
243,1000
244,336
245,3515
246,9553
247,813
248,3753
249,5429
250,967
251,4829
252,4829
253,5132
254,3272
255,6446
256,7039
257,4562
258,6446
259,4803
260,6446
261,5591
262,6707
263,272
264,9369
265,677
266,7187
267,677
268,677
269,1370
270,980
271,3591
272,5747
273,677
274,1060
275,201
276,3706
277,4139
278,4919
279,88
280,6842
281,352
282,6171
283,983
284,2415
285,7535
286,3827
287,206
288,4228
289,3060
290,4994
291,3692
292,8602
293,8987
294,677
295,541
296,6863
297,677
298,6243
299,6243
300,9139
301,1444
302,1428
303,893
304,1294
305,6317
306,7039
307,1589
308,8266
309,6243
310,8556
311,1589
312,9330
313,6243
314,1060
315,5193
316,1428
317,5077
318,1589
319,677
320,92
321,3287
322,860
323,301
324,88
325,541
326,1022
327,967
328,2582
329,1885
330,6
331,1869
332,1589
333,229
334,2430
335,1282
336,8663
337,664
338,5923
339,8987
340,4050
341,1589
342,1589
343,4050
344,362
345,1119
346,677
347,1729
348,7541
349,1636
350,8989
351,8437
352,3460
353,2417
354,677
355,6707
356,8618
357,7541
358,9330
359,677
360,677
361,4050
362,8410
363,677
364,677
365,7008
366,833
367,677
368,9176
369,396
370,6
371,677
372,5089
373,677
374,858
375,6707
376,6707
377,9173
378,6707
379,359
380,6707
381,4149
382,6614
383,3275
384,208
385,4176
386,1491
387,813
388,4492
389,5877
390,184
391,5431
392,6604
393,1636
394,8618
395,2444
396,677
397,607
398,1428
399,1328
400,3902
401,5823
402,3322
403,2449
404,6013
405,677
406,4509
407,1073
408,1695
409,8619
410,692
411,7223
412,7223
413,4124
414,6277
415,9887
416,9887
417,1103
418,1036
419,248
420,845
421,531
422,530
423,544
424,544
425,1000
426,3097
427,5578
428,2242
429,1519
430,5511
431,4509
432,2087
433,3887
434,8333
435,2087
436,3924
437,6954
438,2953
439,784
440,2446
441,3330
442,4889
443,909
444,1197
445,3490
446,2547
447,5288
448,1036
449,1661
450,9402
451,5317
452,4777
453,4687
454,6134
455,7108
456,4205
457,825
458,779
459,5875
460,2437
461,2131
462,1565
463,8848
464,9464
465,955
466,607
467,7406
468,4955
469,5699
470,6337
471,2795
472,1589
473,4180
474,9343
475,505
476,7082
477,2049
478,4123
479,3983
480,2299
481,3060
482,6633
483,8256
484,6417
485,2005
486,4117
487,3675
488,2039
489,544
490,6971
491,3003
492,8410
493,3003
494,8987
495,3887
496,1273
497,9173
498,7108
499,8036
500,1401
501,8534
502,677
503,2542
504,9369
505,6707
506,1541
507,677
508,6452
509,2767
510,4232
511,3107
512,6631
513,1589
514,752
515,788
516,4994
517,4139
518,3090
519,3897
520,1000
521,4596
522,5591
523,1060
524,4524
525,4721
526,3897
527,1121
528,301
529,2586
530,7820
531,3692
532,4050
533,9139
534,7549
535,6707
536,677
537,1060
538,677
539,6243
540,461
541,3224
542,702
543,677
544,7799
545,16
546,3452
547,9047
548,1589
549,7828
550,1096
551,1589
552,4304
553,2845
554,3555
555,6220
556,9650
557,3097
558,6243
559,3398
560,6243
561,5494
562,6243
563,5429
564,6243
565,2148
566,2017
567,3189
568,1487
569,2053
570,320
571,8766
572,2136
573,645
574,551
575,7204
576,1589
577,663
578,3283
579,677
580,5411
581,2439
582,7108
583,2446
584,2440
585,677
586,677
587,272
588,1060
589,4050
590,677
591,1529
592,677
593,677
594,7039
595,4
596,9321
597,677
598,1060
599,7541
600,7541
601,5352
602,7541
603,7541
604,3924
605,858
606,2100
607,1636
608,1060
609,9139
610,7027
611,544
612,7646
613,3789
614,677
615,9139
616,3656
617,9108
618,677
619,677
620,7007
621,7535
622,7535
623,6707
624,9495
625,2368
626,2332
627,8970
628,16
629,225
630,5315
631,5029
632,5750
633,4509
634,5437
635,4357
636,1060
637,4228
638,3692
639,4961
640,8576
641,3644
642,1144
643,677
644,7803
645,5138
646,4961
647,5224
648,1491
649,1338
650,1996
651,5321
652,352
653,4984
654,6862
655,6033
656,2264
657,8970
658,6862
659,2669
660,4124
661,3546
662,4257
663,1036
664,3198
665,9887
666,2573
667,4574
668,5060
669,4721
670,938
671,9201
672,9380
673,315
674,1323
675,134
676,2716
677,100
678,9139
679,311
680,6722
681,2486
682,839
683,3057
684,513
685,4152
686,7384
687,1247
688,9
689,2530
690,788
691,554
692,4994
693,773
694,9676
695,5692
696,7978
697,8084
698,813
699,3155
700,5333
701,6278
702,89
703,813
704,745
705,1685
706,8945
707,1036
708,1841
709,948
710,3926
711,8416
712,3645
713,1263
714,3969
715,1361
716,4160
717,3276
718,2806
719,5050
720,5749
721,201
722,2087
723,5709
724,8218
725,8551
726,4524
727,7021
728,6971
729,6446
730,8015
731,3865
732,967
733,2767
734,7891
735,2767
736,6446
737,1672
738,6707
739,1333
740,1055
741,677
742,677
743,2124
744,1455
745,7021
746,3695
747,1025
748,1370
749,3848
750,1910
751,6160
752,2087
753,6707
754,544
755,6912
756,3059
757,3123
758,5336
759,3166
760,4093
761,3862
762,1038
763,7864
764,899
765,7876
766,4411
767,677
768,9698
769,6277
770,7541
771,3060
772,3060
773,8968
774,6277
775,3762
776,1294
777,5578
778,6707
779,5907
780,2369
781,1402
782,6880
783,6243
784,677
785,352
786,967
787,2087
788,893
789,4821
790,4
791,1461
792,6201
793,7560
794,6164
795,1193
796,768
797,2412
798,305
799,8013
800,7008
801,922
802,5411
803,2059
804,8564
805,6264
806,7821
807,6243
808,2911
809,6848
810,2134
811,2148
812,698
813,7814
814,1955
815,7869
816,8034
817,2136
818,9554
819,5591
820,1502
821,1589
822,1879
823,1053
824,7091
825,359
826,7560
827,541
828,5228
829,788
830,1589
831,2790
832,1665
833,8987
834,9103
835,677
836,1725
837,8013
838,677
839,9100
840,6446
841,1485
842,6277
843,1589
844,1589
845,677
846,677
847,9463
848,4056
849,9330
850,7541
851,6533
852,1868
853,3157
854,7541
855,7535
856,5429
857,1060
858,4965
859,6368
860,1636
861,4
862,113
863,677
864,1615
865,803
866,9780
867,683
868,7733
869,9100
870,7535
871,6707
872,5347
873,6707
874,2049
875,677
876,5857
877,7328
878,6003
879,2601
880,2054
881,5630
882,1428
883,4582
884,3134
885,5591
886,6583
887,4027
888,2605
889,1630
890,1432
891,1622
892,6462
893,9139
894,8263
895,6089
896,9594
897,1164
898,7803
899,4880
900,2569
901,3938
902,4124
903,9887
904,111
905,750
906,6066
907,845
908,2087
909,845
910,1561
911,2161
912,3564
913,814
914,1036
915,6242
916,745
917,1036
918,1036
919,7656
920,6988
921,1576
922,543
923,4916
924,4155
925,942
926,3322
927,8068
928,1591
929,3555
930,9139
931,1610
932,1685
933,9160
934,788
935,9033
936,4205
937,2313
938,3758
939,217
940,1388
941,5591
942,3558
943,4
944,813
945,677
946,464
947,6532
948,3325
949,5333
950,8563
951,1036
952,8758
953,3291
954,933
955,3508
956,548
957,6446
958,5033
959,5251
960,8416
961,1142
962,9139
963,3186
964,1440
965,4871
966,2816
967,1444
968,5278
969,2338
970,1111
971,1607
972,5132
973,1463
974,517
975,9490
976,890
977,5278
978,263
979,1902
980,544
981,2659
982,3003
983,2767
984,5823
985,7038
986,3591
987,1318
988,4109
989,3063
990,5008
991,2057
992,4829
993,2615
994,5829
995,6446
996,9861
997,2087
998,4223
999,1672
1000,2440
1001,1014
1002,3514
1003,4829
1004,677
1005,2398
1006,858
1007,2069
1008,825
1009,1807
1010,9833
1011,1491
1012,7503
1013,2862
1014,2887
1015,5238
1016,1370
1017,1370
1018,4205
1019,9631
1020,1370
1021,2767
1022,2000
1023,1370
1024,8790
1025,6707
1026,4526
1027,319
1028,6707
1029,9402
1030,2320
1031,7535
1032,2747
1033,1974
1034,4228
1035,1589
1036,287
1037,5907
1038,5802
1039,5782
1040,9417
1041,5282
1042,801
1043,6154
1044,2304
1045,213
1046,6784
1047,136
1048,5349
1049,2769
1050,2769
1051,4721
1052,4721
1053,704
1054,9033
1055,8806
1056,5613
1057,100
1058,9395
1059,4727
1060,4223
1061,4433
1062,8921
1063,6243
1064,4002
1065,2103
1066,1589
1067,5851
1068,1060
1069,6354
1070,2607
1071,5629
1072,1709
1073,8566
1074,89
1075,6243
1076,6352
1077,6243
1078,763
1079,6243
1080,7560
1081,8482
1082,1197
1083,7376
1084,1371
1085,541
1086,6707
1087,4537
1088,967
1089,4358
1090,2434
1091,2136
1092,677
1093,3991
1094,2373
1095,7680
1096,3129
1097,507
1098,858
1099,909
1100,1312
1101,7529
1102,7541
1103,8987
1104,4228
1105,3490
1106,367
1107,4406
1108,4496
1109,5095
1110,359
1111,7976
1112,858
1113,677
1114,858
1115,9351
1116,4159
1117,858
1118,1922
1119,5591
1120,9663
1121,677
1122,7535
1123,6707
1124,858
1125,4492
1126,4643
1127,677
1128,2076
1129,2957
1130,7799
1131,8154
1132,3592
1133,5823
1134,4289
1135,8590
1136,4994
1137,6003
1138,4050
1139,4492
1140,6982
1141,1282
1142,3544
1143,3189
1144,4047
1145,6533
1146,679
1147,1904
1148,6707
1149,377
1150,3713
1151,5392
1152,352
1153,1144
1154,9887
1155,3790
1156,9887
1157,6198
1158,6277
1159,788
1160,845
1161,845
1162,845
1163,2134
1164,8762
1165,633
1166,2888
1167,1763
1168,4042
1169,2430
